date,daytime_temperature,daylight_hours_sampled
2026-01-01,25.2,15
2026-01-02,23.97,15
2026-01-03,18.99,15
2026-01-04,20.75,15
2026-01-05,23.77,15
2026-01-06,27.23,15
2026-01-07,24.25,15
2026-01-08,20.43,15
2026-01-09,22.07,15
2026-01-10,19.99,15
2026-01-11,24.53,15
2026-01-12,30.17,15
2026-01-13,28.5,15
2026-01-14,28.85,15
2026-01-15,27.29,15
2026-01-16,25.12,15
2026-01-17,29.33,15
2026-01-18,23.98,15
2026-01-19,20.58,14
2026-01-20,24.46,14
2026-01-21,25.99,14
2026-01-22,26.17,14
2026-01-23,27.86,14
2026-01-24,27.78,14
2026-01-25,28.99,14
2026-01-26,31.24,14
2026-01-27,26.78,14
2026-01-28,25.69,14
2026-01-29,25.89,14
2026-01-30,26.14,14
2026-01-31,25.06,14
2026-02-01,26.27,13
2026-02-02,28.67,13
2026-02-03,31.21,13
2026-02-04,24.8,13
2026-02-05,25.91,13
2026-02-06,25.57,13
2026-02-07,27.61,13
2026-02-08,27.44,13
2026-02-09,29.18,13
2026-02-10,29.3,13
2026-02-11,28.31,13
2026-02-12,24.26,13
2026-02-13,23.45,13
2026-02-14,23.66,13
2026-02-15,24.5,13
2026-02-16,25.62,13
2026-02-17,25.75,13
2026-02-18,27.65,13
2026-02-19,25.21,13
2026-02-20,23.83,13
2026-02-21,24.78,13
2026-02-22,25.33,13
2026-02-23,25.66,13
2026-02-24,27.83,13
2026-02-25,22.04,13
2026-02-26,22.57,13
2026-02-27,24.25,13
2026-02-28,25.94,13
2026-03-01,26.6,13
2026-03-02,26.12,13
2026-03-03,22.86,13
2026-03-04,26.56,13
2026-03-05,24.93,13
2026-03-06,23.1,13
2026-03-07,22.52,13
2026-03-08,22.55,13
2026-03-09,22.65,13
2026-03-10,22.45,13
2026-03-11,22.74,13
2026-03-12,23.02,13
2026-03-13,23.19,13
2026-03-14,23.69,13
2026-03-15,27.15,13
2026-03-16,28.82,13
2026-03-17,24.41,13
2026-03-18,21.33,13
2026-03-19,22.37,13
2026-03-20,24.04,13
2026-03-21,20.35,13
2026-03-22,20.27,13
2026-03-23,21.01,13
2026-03-24,20.75,11
2026-03-25,22.45,11
2026-03-26,23.7,11
2026-03-27,22.96,11
2026-03-28,23.94,11
2026-03-29,24.07,11
2026-03-30,25.55,11
2026-03-31,27.82,11
2026-04-01,24.79,11
2026-04-02,25.95,11
2026-04-03,26.83,11
2026-04-04,17.83,11
2026-04-05,16.84,11
2026-04-06,18.15,11
2026-04-07,18.9,11
2026-04-08,19.15,11
2026-04-09,18.22,11
2026-04-10,19.13,11
2026-04-11,21.02,11
2026-04-12,22.35,11
2026-04-13,20.81,11
2026-04-14,22.78,11
2026-04-15,21.34,11
2026-04-16,21.78,11
2026-04-17,21.94,11
2026-04-18,23.29,11
2026-04-19,23.16,11
2026-04-20,20.7,11
2026-04-21,19.97,11
2026-04-22,17.1,11
2026-04-23,18.98,11
2026-04-24,19.01,11
2026-04-25,21.44,11
2026-04-26,15.32,11
2026-04-27,13.15,11
2026-04-28,16.15,11
2026-04-29,19.36,11
2026-04-30,18.87,11
2026-05-01,21.41,11
2026-05-02,13.54,11
2026-05-03,13.6,11
2026-05-04,17.36,11
2026-05-05,20.07,11
2026-05-06,21.03,11
2026-05-07,15.79,11
2026-05-08,10.87,11
2026-05-09,10.51,11
2026-05-10,11.25,11
2026-05-11,12.53,11
2026-05-12,16.57,11
2026-05-13,12.52,11
2026-05-14,13.44,10
2026-05-15,13.12,10
2026-05-16,12.52,10
2026-05-17,11.05,10
2026-05-18,11.65,10
2026-05-19,12.89,10
2026-05-20,11.97,10
2026-05-21,9.92,10
2026-05-22,10.09,10
2026-05-23,12.31,10
2026-05-24,13.25,10
2026-05-25,14.35,10
2026-05-26,11.11,10
2026-05-27,12.0,10
2026-05-28,13.5,10
2026-05-29,13.46,10
2026-05-30,11.56,10
2026-05-31,12.56,10
2026-06-01,13.05,10
2026-06-02,13.01,10
2026-06-03,15.22,10
2026-06-04,14.49,10
2026-06-05,16.1,10
2026-06-06,15.51,10
2026-06-07,15.0,10
2026-06-08,12.79,10
2026-06-09,11.14,10
2026-06-10,13.27,10
2026-06-11,13.51,10
2026-06-12,11.15,10
2026-06-13,11.73,10
2026-06-14,7.24,10
2026-06-15,8.85,10
2026-06-16,13.18,10
2026-06-17,10.82,10
2026-06-18,11.47,10
2026-06-19,11.91,10
2026-06-20,11.73,9
2026-06-21,11.57,9
2026-06-22,9.81,9
2026-06-23,9.26,9
2026-06-24,8.5,9
2026-06-25,10.2,9
2026-06-26,10.54,9
2026-06-27,12.21,9
2026-06-28,11.04,9
2026-06-29,11.41,9
2026-06-30,10.96,9
2026-07-01,9.67,9
2026-07-02,6.11,9
2026-07-03,6.4,9
2026-07-04,8.04,9
2026-07-05,8.23,9
2026-07-06,8.21,9
2026-07-07,11.38,9
2026-07-08,12.74,9
2026-07-09,15.22,9
2026-07-10,11.52,10
2026-07-11,11.52,10
2026-07-12,8.94,10
2026-07-13,7.85,11
2026-07-14,11.46,11
2026-07-15,14.81,11
2026-07-16,18.45,11
2026-07-17,20.55,11
2026-07-18,16.55,11
2026-07-19,10.59,11
2026-07-20,11.96,11
2026-07-21,12.05,11
2026-07-22,11.15,11
2026-07-23,11.77,11
2026-07-24,13.47,11
2026-07-25,12.19,11
2026-07-26,15.03,11
2026-07-27,14.91,11
2026-07-28,13.53,11
2026-07-29,12.21,11
2026-07-30,13.13,11
2026-07-31,18.15,11
2026-08-01,16.53,11
2026-08-02,13.92,11
2026-08-03,14.18,11
2026-08-04,13.28,11
2026-08-05,14.97,11
2026-08-06,13.29,11
2026-08-07,9.95,11
2026-08-08,10.24,11
2026-08-09,10.42,11
2026-08-10,8.64,11
2026-08-11,9.66,11
2026-08-12,10.78,11
2026-08-13,9.39,11
2026-08-14,12.05,11
2026-08-15,14.18,11
2026-08-16,16.1,11
2026-08-17,12.95,11
2026-08-18,10.69,11
2026-08-19,11.27,11
2026-08-20,13.83,11
2026-08-21,9.78,11
2026-08-22,10.05,11
2026-08-23,9.75,11
2026-08-24,9.78,11
2026-08-25,10.95,11
2026-08-26,13.15,11
2026-08-27,14.1,11
2026-08-28,14.01,11
2026-08-29,14.56,11
2026-08-30,15.34,11
2026-08-31,14.81,11
2026-09-01,14.85,11
2026-09-02,17.6,11
2026-09-03,15.68,11
2026-09-04,13.98,11
2026-09-05,10.2,11
2026-09-06,7.85,11
2026-09-07,9.99,11
2026-09-08,14.18,11
2026-09-09,15.77,11
2026-09-10,16.02,12
2026-09-11,15.93,12
2026-09-12,9.4,12
2026-09-13,8.08,12
